fiscalDateEnding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2018-03-31,726406000,5568419000,4842013000,4842013000,315486000,182960000,None,205460000,3064000,-40178000,None,40178000,5568419000,9580000,158665000,22500000,489979000,135800000,40178000,380112000,359494000,530157000,552657000,354179000
2017-12-31,520568000,5092328000,4762662000,4571760000,520568000,168102000,None,190902000,3711000,-45796000,None,45796000,5092328000,11860000,161011000,22800000,311038000,-72853000,45796000,520568000,347066000,356834000,379634000,383891000
2017-09-30,578964000,5122496000,4786945000,4591153000,139759000,172792000,None,195792000,4311000,-47621000,None,47621000,5170117000,7743000,156544000,23000000,359350000,104500000,47621000,266105000,329929000,406971000,429971000,254850000
2017-06-30,709625000,5174769000,4658355000,4465144000,709625000,170211000,None,193211000,2985000,-47565000,None,47565000,5174769000,13302000,159753000,23000000,489460000,166412000,47565000,709625000,347105000,537025000,560025000,323048000
2017-03-31,760250000,4815179000,4253755000,4054929000,760250000,176426000,None,198826000,2695000,-46300000,None,46300000,4815179000,8756000,158525000,22400000,528226000,171327000,46300000,760250000,357750000,574526000,596926000,356899000
2016-12-31,443426000,3956538000,3688994000,3513112000,443426000,156082000,None,175882000,2980000,-43809000,None,43809000,None,8525000,154083000,19800000,239494000,79855000,43809000,443426000,130380000,283303000,303103000,159639000
2016-09-30,682236000,4290236000,3795723000,3608000000,682236000,169223000,None,187723000,3510000,-46519000,None,46519000,None,14168000,153021000,18500000,458254000,152807000,46519000,682236000,298241000,504773000,523273000,305447000
2016-06-30,585260000,4245772000,3839723000,3660512000,585260000,161711000,None,179211000,2993000,-43477000,None,43477000,None,6819000,153839000,17500000,362135000,118515000,43477000,585260000,258407000,405612000,423112000,243620000
2016-03-31,314985000,3715576000,3528436000,3400591000,314985000,109745000,None,127845000,2452000,-47374000,None,47374000,None,9245000,152249000,18100000,134631000,47066000,47374000,314985000,142762000,182005000,200105000,87565000
2015-12-31,168095000,3456713000,3173972000,3073875000,382838000,81497000,None,100097000,1332000,-42919000,None,42919000,None,4779000,156518000,18600000,-316811000,-129330000,42919000,382838000,-388408000,-273892000,-255292000,-187481000
2015-09-30,383207000,4225514000,3844817000,3701678000,523836000,124339000,None,143139000,1065000,-46406000,None,46406000,None,115000,154718000,18800000,228895000,86535000,46406000,523836000,161923000,275301000,294101000,142360000
2015-06-30,291552000,4357609000,4118095000,3971303000,386306000,128592000,None,146792000,964000,-43150000,None,43150000,None,694000,156587000,18200000,124491000,56878000,43150000,386306000,152550000,167641000,185841000,67613000
2015-03-31,271036000,4399440000,4254419000,4111158000,288282000,124561000,None,143261000,651000,-45068000,None,45068000,None,-259000,157934000,18700000,92985000,34753000,45068000,288282000,-50995000,138053000,156753000,58232000
2014-12-31,513871000,5003753000,4635529000,4489882000,513871000,101954000,None,145647000,972000,-39747000,None,39747000,None,3477000,165316000,18300000,296632000,86205000,39747000,513871000,115451000,336379000,354679000,210427000
2014-09-30,599586000,5701869000,5272787000,5102283000,599586000,152604000,None,170504000,1275000,-46624000,None,46624000,None,2352000,160255000,17900000,375231000,129784000,46624000,599586000,164058000,421855000,439755000,245447000
2014-07-05,415867000,5291075000,5025821000,4875208000,415867000,132813000,None,150613000,1487000,-45878000,None,45878000,None,3202000,164949000,17800000,221971000,74930000,45878000,415867000,178886000,267849000,285649000,147041000
2014-04-05,377202000,5108444000,4883076000,4731242000,377202000,133434000,None,151834000,1152000,-41893000,None,41893000,None,4474000,161480000,18400000,188836000,77805000,41893000,377202000,66154000,230729000,249129000,111031000
2013-12-31,385741000,4894750000,4644712000,4509009000,385741000,103403000,None,174711000,1299000,-39008000,None,39008000,None,6632000,145357000,18300000,217339000,46845000,39008000,385741000,157029000,256347000,274647000,170494000
2013-09-30,408543000,4902315000,4676019000,4532393000,82670000,125126000,None,182247000,1154000,-38621000,None,38621000,None,2252000,132105000,18500000,217684000,70087000,38621000,178115000,179476000,256305000,274805000,147597000
2013-06-30,313125000,4624912000,4494213000,4352463000,-11051000,123150000,None,182426000,1448000,-40676000,None,40676000,None,1585000,127965000,18600000,131207000,46062000,40676000,106270000,69563000,171883000,190483000,85145000
2013-03-31,303216000,4517092000,4382781000,4247556000,-914000,116225000,None,168905000,1189000,-33680000,None,33680000,None,-1172000,130425000,19000000,127389000,42600000,33680000,110728000,34276000,161069000,180069000,84789000
2012-12-31,384348000,4451274000,4207287000,4066926000,384348000,120861000,None,181610000,-20354000,-41249000,None,41249000,0,-4230000,139320000,19500000,196563000,59655000,41249000,384348000,142644000,237812000,257312000,136908000
2012-09-30,348733000,4775852000,4587265000,4452473000,53795000,114392000,None,160146000,2649000,-42954000,None,42954000,17600000,-2261000,133722000,20400000,172191000,61883000,42954000,129892000,181972000,215145000,235545000,110308000
2012-06-30,399930000,5059881000,4863297000,4704269000,37556000,112528000,None,203346000,3267000,-44318000,None,44318000,None,-158000,129630000,16500000,188925000,76626000,44318000,139567000,67455000,233243000,249743000,112299000
2012-03-31,380527000,5027612000,4815786000,4692067000,88107000,107119000,None,168701000,3310000,-44982000,None,44982000,None,-6674000,131338000,16600000,206754000,61650000,44982000,163412000,207774000,251736000,268336000,145104000
2011-12-31,350105000,4829677000,4585718000,4412395000,368109000,90046000,None,215859000,2385000,-42536000,None,42536000,None,4147000,130724000,16100000,202938000,65882000,42536000,368109000,120478000,245474000,261574000,137056000
2011-09-30,458130000,5252144000,4933489000,4794014000,475861000,108532000,None,183959000,4291000,-44484000,None,44484000,None,-11247000,135788000,17000000,265622000,84104000,44484000,475861000,99497000,310106000,327106000,181518000
