fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2015-12-31,118256000000,4350000000,4350000000,4350000000,None,None,427000000,427000000,468000000,8511000000,8511000000,None,102223000000,768000000,67794000000,2249000000,None,100548000000,4340000000,None,None,None,5011000000,5011000000,None,10008000000,197000000,None,10008000000,12568000000,91237000000,17708000000,8819000000,24007000000,67000000,424380000
2015-09-30,117455000000,3520000000,3520000000,3520000000,None,None,430000000,430000000,None,None,None,None,102257000000,733000000,67403000000,None,None,100200000000,4474000000,None,None,None,5009000000,82711000000,None,4993000000,None,None,4993000000,None,90717000000,17255000000,8598000000,23451000000,67000000,427567000
2015-06-30,115581000000,3103000000,3103000000,3103000000,None,None,422000000,422000000,None,None,None,None,100929000000,759000000,66685000000,None,None,98563000000,300000000,None,None,None,300000000,300000000,None,5412000000,None,None,5412000000,-300000000,88441000000,17018000000,8380000000,23052000000,67000000,430617000
2015-03-31,121401000000,4363000000,4363000000,4363000000,None,None,428000000,428000000,None,None,None,None,105054000000,728000000,69907000000,None,None,102764000000,300000000,None,None,None,300000000,300000000,None,6268000000,None,None,6268000000,-300000000,91160000000,18637000000,8155000000,22648000000,67000000,433771000
2014-12-31,119727000000,4658000000,4658000000,4658000000,None,None,429000000,429000000,437000000,8273000000,8273000000,None,103485000000,762000000,68270000000,1564000000,None,101420000000,300000000,None,None,None,300000000,300000000,None,10553000000,584000000,None,10553000000,-300000000,90845000000,18347000000,7566000000,22156000000,67000000,442445000
2014-09-30,127253000000,2666000000,2666000000,2666000000,None,None,449000000,449000000,None,None,None,None,112566000000,770000000,70281000000,None,None,109400000000,300000000,None,None,None,300000000,300000000,None,4552000000,None,None,4552000000,-300000000,100373000000,17853000000,7068000000,21628000000,67000000,450499000
2014-06-30,127871000000,2252000000,2252000000,2252000000,None,None,482000000,482000000,None,None,None,None,113073000000,826000000,71020000000,None,None,110313000000,4917000000,None,None,None,4925000000,90507000000,None,4918000000,None,None,4918000000,None,100471000000,17558000000,6902000000,21089000000,67000000,452950000
2014-03-31,123292000000,1994000000,1994000000,1994000000,None,None,481000000,481000000,None,None,None,None,109022000000,774000000,67318000000,None,None,107616000000,4258000000,None,None,None,4913000000,88632000000,None,4908000000,None,None,4913000000,None,98445000000,15676000000,6812000000,20447000000,67000000,454028000
2013-12-31,121307000000,1589000000,2543000000,2543000000,None,None,481000000,481000000,460000000,None,None,None,106901000000,798000000,61038000000,None,None,106687000000,3718000000,None,None,None,4897000000,4897000000,None,4891000000,None,None,4891000000,None,98072000000,14620000000,6413000000,19885000000,67000000,459413000
2013-09-30,119918000000,2749000000,2749000000,2749000000,None,None,510000000,510000000,None,None,None,None,104561000000,775000000,59886000000,None,None,105260000000,3255000000,None,None,None,4953000000,90682000000,None,4946000000,None,None,4953000000,None,97052000000,14658000000,5933000000,19380000000,67000000,465710000
2013-06-30,116313000000,2388000000,2388000000,2388000000,None,None,510000000,510000000,None,None,None,None,102168000000,820000000,58666000000,None,None,102617000000,3363000000,None,None,None,4946000000,87263000000,None,4939000000,None,None,4946000000,None,94308000000,13696000000,5934000000,18841000000,67000000,464820000
2013-03-31,120538000000,2596000000,2596000000,2596000000,None,None,527000000,527000000,None,None,None,None,105234000000,765000000,59433000000,None,None,105003000000,3799000000,None,None,None,4283000000,89152000000,None,4276000000,None,None,4276000000,None,96921000000,15535000000,5829000000,18114000000,67000000,466025000
2012-12-31,121307000000,1733000000,2041000000,2041000000,None,None,564000000,564000000,458000000,None,None,None,62239000000,842000000,61578000000,None,None,115116000000,3858000000,None,None,None,4352000000,4352000000,None,8695000000,None,None,8695000000,None,106906000000,15978000000,5696000000,17387000000,67000000,467786000
2012-09-30,137840000000,2985000000,2985000000,2985000000,None,None,625000000,625000000,None,None,None,None,121230000000,None,185000000,None,None,121855000000,6591000000,None,None,None,None,6591000000,None,4401000000,None,None,4401000000,-6591000000,None,15985000000,5610000000,16969000000,66000000,468724000
2012-06-30,122209000000,2130000000,2130000000,2130000000,None,None,603000000,603000000,None,None,None,None,107125000000,None,176000000,None,None,108030000000,192000000,None,None,None,None,192000000,None,3672000000,None,None,3672000000,-192000000,None,14179000000,5619000000,16108000000,66000000,468110000
2012-03-31,115552000000,2210000000,2210000000,2210000000,None,None,591000000,591000000,None,None,None,None,100894000000,None,161000000,None,None,101909000000,193000000,None,None,None,None,193000000,None,3622000000,None,None,3964000000,-193000000,None,13643000000,5635000000,15779000000,66000000,467463000
