fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2017-09-30,41940000000,23725000000,1181000000,1181000000,12121000000,8382000000,18215000000,2651000000,None,14926000000,4507000000,10419000000,None,None,None,2041000000,638000000,35262000000,22407000000,19202000000,None,935000000,935000000,9068000000,None,9068000000,935000000,None,10003000000,2135000000,None,6678000000,853000000,4943000000,2674000000,316000000
2017-06-30,40112000000,28345000000,6879000000,6944000000,11301000000,8048000000,11840000000,1879000000,2748000000,9207000000,1986000000,7221000000,65000000,None,65000000,2117000000,681000000,33304000000,21221000000,17906000000,None,2182000000,855000000,11017000000,None,10395000000,1327000000,None,10395000000,1988000000,None,6808000000,731000000,4967000000,2697000000,314000000
2017-03-31,34174000000,22283000000,1368000000,1496000000,11641000000,7505000000,12029000000,1849000000,None,9287000000,2078000000,7209000000,None,69000000,128000000,1769000000,755000000,27528000000,19796000000,17535000000,None,607000000,607000000,4854000000,None,4854000000,607000000,None,5461000000,1788000000,None,6646000000,744000000,4842000000,2684000000,316000000
2016-12-31,35021000000,23153000000,1881000000,1991000000,11915000000,7533000000,12050000000,1856000000,None,9276000000,2064000000,7212000000,None,91000000,110000000,1824000000,736000000,28698000000,21014000000,18857000000,None,603000000,603000000,4859000000,None,4859000000,603000000,None,5462000000,1554000000,None,6323000000,783000000,4604000000,2672000000,318000000
2016-09-30,34406000000,22283000000,2001000000,2109000000,10917000000,7708000000,12307000000,1823000000,None,9427000000,2166000000,7261000000,None,92000000,108000000,1657000000,873000000,27894000000,20001000000,17597000000,None,616000000,616000000,4916000000,None,4916000000,616000000,None,5532000000,1654000000,None,6512000000,2912000000,6582000000,2958000000,320000000
2016-06-30,34122000000,21956000000,2356000000,2469000000,10615000000,7405000000,12382000000,1796000000,2680000000,9426000000,1986000000,7167000000,200000000,87000000,113000000,1580000000,944000000,27568000000,19701000000,17306000000,None,587000000,0,6650000000,None,5539000000,587000000,None,5539000000,1808000000,None,6554000000,2759000000,6419000000,3010000000,324000000
2016-03-31,34055000000,22291000000,2598000000,2703000000,10910000000,7292000000,11964000000,1683000000,None,9150000000,2262000000,6888000000,205000000,100000000,105000000,1491000000,931000000,27342000000,19385000000,17340000000,None,351000000,351000000,5195000000,None,5195000000,351000000,None,5546000000,2595000000,None,6713000000,2429000000,6231000000,2995000000,328000000
2015-12-31,33507000000,21829000000,2324000000,2428000000,11007000000,6980000000,11866000000,1651000000,None,9113000000,2314000000,6799000000,198000000,94000000,104000000,1518000000,914000000,26796000000,18879000000,16919000000,None,354000000,354000000,5171000000,None,5171000000,354000000,None,5525000000,1606000000,None,6711000000,2137000000,5972000000,2973000000,329000000
2015-09-30,31222000000,21218000000,2974000000,3081000000,9758000000,6996000000,10176000000,1546000000,None,7564000000,1405000000,6159000000,193000000,86000000,107000000,1490000000,894000000,24717000000,17782000000,14868000000,None,319000000,319000000,5231000000,None,5231000000,319000000,None,5550000000,1694000000,None,6505000000,2158000000,5774000000,2957000000,328000000
2015-06-30,30142000000,21752000000,4616000000,4707000000,9211000000,6523000000,8611000000,1506000000,2528000000,6018000000,948000000,5070000000,193000000,102000000,91000000,1402000000,866000000,23886000000,17243000000,14368000000,None,281000000,0,5539000000,None,5492000000,281000000,None,5492000000,2594000000,None,6256000000,2245000000,5521000000,3003000000,332000000
2015-03-31,27888000000,19631000000,3183000000,3218000000,9163000000,6095000000,8355000000,1407000000,None,6033000000,978000000,5055000000,84000000,49000000,35000000,1190000000,817000000,21519000000,16395000000,13851000000,None,283000000,283000000,3720000000,None,3720000000,283000000,None,4003000000,2058000000,None,6369000000,1923000000,5353000000,2992000000,330000000
2014-12-31,27248000000,19155000000,2881000000,2932000000,9408000000,5653000000,8167000000,1415000000,None,5876000000,947000000,4929000000,88000000,37000000,51000000,1213000000,802000000,21148000000,16030000000,13602000000,None,270000000,270000000,3706000000,None,3706000000,270000000,None,3976000000,2158000000,None,6100000000,1970000000,5100000000,2973000000,331000000
2014-09-30,25711000000,17538000000,2469000000,2494000000,8069000000,5662000000,8305000000,1434000000,None,5923000000,988000000,4935000000,91000000,66000000,25000000,1338000000,816000000,19455000000,14896000000,11995000000,None,843000000,843000000,3164000000,None,3164000000,843000000,None,4007000000,2261000000,None,6256000000,1663000000,4925000000,2948000000,336000000
2014-06-30,26033000000,17939000000,2865000000,2958000000,8266000000,5380000000,8123000000,1459000000,2411000000,5870000000,992000000,4878000000,100000000,7000000,93000000,1428000000,765000000,19632000000,15115000000,12149000000,None,801000000,801000000,3495000000,None,3972000000,801000000,None,3972000000,2165000000,None,6401000000,1423000000,4774000000,2980000000,341000000
