fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2013-06-30,575500000,None,None,3300000,-157400000,14800000,79200000,-127200000,-2800000,227000000,7341000000,-7862700000,0,245300000,245300000,None,210800000,210800000,None,None,None,None,-10000000,None,51400000,-2400000,227000000
2013-03-31,618300000,None,None,118000000,119000000,80800000,69400000,133500000,105600000,482700000,-6775600000,6426700000,-13500000,95100000,95100000,None,210400000,210400000,None,None,None,None,-95100000,None,256800000,-12600000,482700000
2012-12-31,448500000,None,None,108400000,135000000,77300000,70300000,137300000,106100000,390900000,-2859700000,2680300000,-428200000,112400000,112400000,None,192200000,192200000,None,None,None,None,-112400000,None,273500000,4400000,390900000
2012-09-30,-65100000,None,None,-104400000,403900000,78300000,64000000,73400000,-73000000,305300000,715900000,-1093300000,None,194500000,194500000,None,192100000,192100000,None,None,None,None,-194500000,None,-430700000,11800000,305300000
2012-06-30,499100000,None,None,55200000,-44200000,82000000,62700000,23200000,30200000,258400000,8258400000,-8857600000,None,341400000,341400000,None,193300000,193300000,None,None,None,None,-341400000,None,-117000000,-16900000,258400000
2012-03-31,663200000,None,None,103300000,35200000,80200000,68900000,19300000,100900000,452400000,-6582900000,6243500000,None,102000000,102000000,None,192500000,192500000,None,None,None,None,-102000000,None,333800000,10000000,452400000
2011-12-31,431600000,None,None,110100000,109300000,78200000,60600000,103900000,99800000,375000000,-4314000000,3975600000,None,48700000,48700000,None,176200000,176200000,None,None,None,None,-48700000,None,82400000,-10800000,375000000
2011-09-30,316300000,None,None,-105300000,11400000,78900000,57400000,-106300000,-78800000,302700000,5882100000,-6315400000,None,249200000,249200000,None,177700000,177700000,None,None,None,None,-249200000,None,-140500000,-23500000,302700000
2011-06-30,485500000,None,None,134600000,57600000,75400000,96700000,67300000,-1669700000,241800000,7294200000,-7996600000,None,558000000,558000000,None,179200000,179200000,None,None,None,None,-558000000,None,-211500000,5400000,241800000
2011-03-31,573000000,None,None,150200000,156800000,81000000,64500000,144300000,-1987400000,423800000,-8496700000,8205500000,None,72700000,72700000,None,177600000,177600000,None,None,None,None,-72700000,None,295200000,13400000,423800000
2010-12-31,425000000,None,None,-114400000,85000000,82700000,58500000,-100700000,-1944000000,310100000,-1982400000,1691500000,None,52300000,52300000,None,167600000,167600000,None,None,None,None,-52300000,None,129000000,-5100000,310100000
2010-09-30,222300000,None,None,-105200000,-78900000,75500000,58000000,27400000,-2176800000,278500000,-4155700000,3438800000,None,49800000,49800000,None,168000000,168000000,None,None,None,None,-49800000,None,-466600000,28000000,278500000
2010-06-30,395500000,None,None,164500000,-15300000,76400000,62700000,-200400000,-2279300000,207600000,7701800000,-8403400000,None,487200000,487200000,None,175300000,175300000,None,None,None,None,-487200000,None,-321700000,-15600000,207900000
2010-03-31,613700000,None,None,156700000,-175800000,78000000,41900000,124200000,-2402900000,401600000,-5239100000,4867000000,None,127300000,127300000,None,167300000,167300000,None,None,None,None,-127300000,None,223900000,-17700000,403600000
2009-12-31,429200000,None,None,-107000000,54500000,77300000,71100000,-96700000,-2327400000,315800000,-5209900000,4931800000,None,138200000,138200000,None,165200000,165200000,None,None,None,None,-138200000,None,158300000,7200000,315800000
2009-09-30,243700000,None,None,-252800000,57800000,77500000,51000000,64100000,-230800000,284100000,367700000,-1306400000,None,13700000,13700000,None,165600000,165600000,None,None,None,None,-13700000,None,-682500000,12500000,284100000
