fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2015-06-30,308800000,11700000,None,-77100000,-39100000,72900000,168200000,-34600000,-17600000,308800000,-4800000,-269900000,113900000,313700000,313700000,None,102700000,102700000,None,None,0,None,-287700000,None,72700000,-10500000,302000000
2015-03-31,212200000,19700000,None,-211200000,141300000,217200000,173600000,12400000,83600000,235400000,-169000000,85900000,335700000,412600000,412600000,None,99800000,99800000,None,None,599700000,None,-389600000,None,28300000,-1100000,233400000
2014-12-31,343300000,791700000,None,237000000,108600000,218000000,273300000,11900000,42100000,343300000,-283400000,-357300000,289400000,87600000,87600000,None,85500000,85500000,None,None,0,None,-73700000,None,11800000,-18100000,335500000
2014-09-30,369400000,10800000,None,221800000,162500000,75200000,183400000,84100000,61500000,369400000,52500000,-393800000,-167400000,4400000,4400000,None,86600000,86600000,None,None,0,None,16200000,None,10800000,-2900000,364900000
2014-06-30,315000000,8000000,None,-21700000,160000000,76700000,186300000,117700000,52400000,315000000,15200000,-246800000,80100000,94000000,94000000,None,86400000,86400000,None,None,0,None,-87100000,None,-74400000,900000,311400000
2014-03-31,214400000,22900000,None,-127400000,61400000,216800000,150900000,-38300000,54800000,194500000,-174400000,-73100000,397500000,242600000,242600000,None,85900000,85900000,None,None,0,None,-218600000,None,-482400000,-5800000,191000000
2013-12-31,289600000,703500000,None,119800000,-25500000,214400000,213200000,77100000,-61800000,289600000,-200400000,-486900000,-187700000,79100000,79100000,None,74500000,74500000,None,None,0,None,-59800000,None,708200000,1500000,287100000
2013-09-30,307200000,8300000,None,149900000,116800000,79000000,167800000,75300000,19700000,307200000,-158600000,-363500000,-158200000,52800000,52800000,None,71200000,71200000,None,None,0,None,-31300000,None,307200000,5100000,308000000
2013-06-30,215800000,5600000,None,-116500000,80800000,74600000,145800000,25100000,18400000,215800000,21100000,851300000,377600000,153500000,153500000,None,67900000,67900000,None,None,899900000,None,-129300000,None,236900000,500000,213100000
2013-03-31,186000000,12300000,None,-103200000,74500000,185300000,135500000,-30100000,54200000,161000000,-220800000,-293500000,-310000000,22200000,22200000,None,4500000,4500000,None,None,200000,None,9800000,None,-667000000,-5200000,159600000
