fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-06-30,2531000000,1160000000,None,7000000,1021000000,6721000000,4469000000,1291000000,43000000,-1463000000,-3157000000,830000000,-3443000000,0,0,None,2026000000,2002000000,None,None,6926000000,None,139000000,None,202000000,-2000000,-1470000000
2016-03-31,1141000000,1062000000,None,-1044000000,14000000,4403000000,5566000000,-400000000,176000000,-707000000,-5509000000,1911000000,3802000000,1000000,1000000,None,2000000000,2000000000,None,None,0,None,123000000,None,-2460000000,-3000000,-725000000
2015-12-31,4557000000,626000000,None,-2028000000,-2336000000,5400000000,7449000000,-1327000000,-530000000,-555000000,-7208000000,756000000,-2384000000,1000000,1000000,None,2005000000,1999000000,None,None,5102000000,None,53000000,None,-1911000000,-16000000,-588000000
2015-09-30,5360000000,1060000000,None,-1895000000,-1646000000,4268000000,6810000000,-2038000000,-166000000,2057000000,-6279000000,1887000000,3969000000,0,0,None,2095000000,1999000000,None,None,0,None,20000000,None,777000000,-191000000,2037000000
2015-06-30,7220000000,2812000000,None,7000000,98000000,6958000000,7643000000,977000000,279000000,608000000,-3715000000,-3988000000,-2037000000,0,0,None,2023000000,1997000000,None,None,-4000000,None,83000000,None,-519000000,-36000000,571000000
2015-03-31,2319000000,1092000000,None,-2492000000,-511000000,4411000000,7602000000,-1184000000,332000000,2600000000,-6606000000,4160000000,117000000,1000000,1000000,None,1997000000,1997000000,None,None,5993000000,None,55000000,None,-110000000,17000000,2567000000
2014-12-31,6497000000,1953000000,None,-3408000000,-3632000000,4873000000,9668000000,-3169000000,-785000000,3472000000,-6742000000,-1148000000,-1863000000,1206000000,1206000000,None,2031000000,2002000000,None,None,4000000000,None,-1238000000,None,-1430000000,-37000000,3471000000
2014-09-30,8680000000,2717000000,None,-1203000000,-1630000000,3948000000,8264000000,-1364000000,96000000,5627000000,-7373000000,-1019000000,2171000000,1300000000,1300000000,None,2028000000,2012000000,None,None,0,None,-1155000000,None,256000000,-32000000,5593000000
2014-06-30,7881000000,3779000000,None,-110000000,1177000000,3842000000,8931000000,1392000000,-263000000,5690000000,-7198000000,-2371000000,487000000,1200000000,1200000000,None,2021000000,2019000000,None,None,0,None,-829000000,None,-1653000000,35000000,5665000000
2014-03-31,8417000000,2563000000,None,243000000,-107000000,4130000000,8544000000,-1341000000,1098000000,4521000000,-8580000000,-461000000,2636000000,1300000000,1300000000,None,1895000000,1895000000,None,None,0,None,-1190000000,None,-633000000,-9000000,4512000000
2013-12-31,10452000000,2777000000,None,-94000000,-1198000000,3635000000,11613000000,-150000000,-512000000,4958000000,-9831000000,-1263000000,1844000000,1204000000,1204000000,None,1909000000,1903000000,None,None,0,None,-1188000000,None,-769000000,-127000000,4930000000
2013-09-30,10316000000,3063000000,None,1512000000,1193000000,3658000000,9607000000,1516000000,-530000000,4996000000,-9307000000,-4594000000,-1369000000,1300000000,1300000000,None,1935000000,1915000000,None,None,0,None,-1278000000,None,-3616000000,-31000000,4950000000
2013-06-30,8520000000,4580000000,None,-836000000,-1691000000,3412000000,8573000000,-1508000000,759000000,5404000000,-8012000000,2841000000,-166000000,1200000000,1200000000,None,1984000000,1921000000,None,None,0,None,-1001000000,None,3256000000,-93000000,5365000000
2013-03-31,5714000000,3751000000,None,-1409000000,2017000000,3481000000,8192000000,1060000000,520000000,6239000000,-8459000000,-805000000,2069000000,1300000000,1300000000,None,1745000000,1735000000,None,None,0,None,-1027000000,None,-3565000000,-15000000,6178000000
2012-12-31,12780000000,3098000000,None,710000000,-2579000000,3554000000,10486000000,-374000000,-1835000000,7297000000,-10075000000,-3090000000,-2142000000,1204000000,1204000000,None,1763000000,1745000000,None,None,4007000000,None,-1180000000,None,-374000000,11000000,7245000000
2012-09-30,7730000000,4258000000,None,1044000000,1802000000,3370000000,7490000000,627000000,709000000,5308000000,-7242000000,-464000000,2284000000,1300000000,1300000000,None,1763000000,1751000000,None,None,0,None,-801000000,None,104000000,80000000,5253000000
2012-06-30,9915000000,6732000000,None,-1164000000,-1637000000,3284000000,7067000000,-1405000000,-488000000,7232000000,-5506000000,-1965000000,974000000,1200000000,1200000000,None,1761000000,1758000000,None,None,0,None,-1165000000,None,2338000000,-106000000,7210000000
2012-03-31,8387000000,4572000000,None,-676000000,2134000000,3205000000,5895000000,168000000,1847000000,6499000000,-1973000000,-3461000000,-852000000,1300000000,1300000000,None,1598000000,1590000000,None,None,0,None,-996000000,None,3007000000,54000000,6471000000
2011-12-31,9069000000,4304000000,None,1189000000,482000000,3313000000,7307000000,1048000000,-515000000,5152000000,-5008000000,-2376000000,18000000,1262000000,1252000000,None,1613000000,1595000000,None,None,0,None,-1147000000,None,1635000000,-50000000,5123000000
2011-09-30,11522000000,5327000000,None,226000000,-1446000000,3215000000,6775000000,-1530000000,-904000000,7857000000,-6060000000,-4509000000,-248000000,1200000000,1210000000,None,1577000000,1549000000,None,None,0,None,-1160000000,None,894000000,-59000000,7829000000
2011-06-30,10690000000,5924000000,None,1925000000,2253000000,3257000000,7773000000,1578000000,1057000000,7760000000,-8074000000,-2459000000,102000000,1044000000,1044000000,None,1571000000,1556000000,None,None,0,None,-828000000,None,186000000,29000000,7732000000
